age,room_service,food_court,shopping_mall,spa,vr_deck,name,earth,europa,mars,unknown,cryo_sleep_false,cryo_sleep_true,cryo_sleep_unknown,num,deck_a,deck_b,deck_c,deck_d,deck_e,deck_f,deck_g,deck_t,deck_unknown,side_p,side_s,side_unknown,destination_55_cancri_e,destination_pso_j318_5_22,destination_trappist_1_e,destination_unknown,vip_false,vip_true,transported_false,transported_true
21.0,287.0,0.0,16.0,115.0,175.0,Doryn Lambles,1,0,0,0,1,0,0,38,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
38.0,0.0,10346.0,1.0,14970.0,2111.0,Toperon Iniouser,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
38.0,3414.0,0.0,161.0,28.0,119.0,Wees Knik,0,0,1,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
19.0,1.0,219.0,673.0,2.0,11.0,Elaney Webstephrey,1,0,0,0,1,0,0,26,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,Raque Webstephrey,1,0,0,0,1,0,0,26,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
3.0,0.0,0.0,0.0,0.0,0.0,Sallyl Webstephrey,1,0,0,0,1,0,0,26,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
20.0,0.0,0.0,3.0,299.0,92.0,Nancis Brighttt,1,0,0,0,1,0,0,27,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
24.0,0.0,0.0,0.0,0.0,0.0,Ksorab Disight,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
37.0,17.0,146.0,426.0,0.0,232.0,Stany Weaves,1,0,0,0,1,0,0,36,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
25.0,62.0,0.0,0.0,0.0,956.0,Camiet Shephendry,1,0,0,0,1,0,0,28,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
56.0,0.0,0.0,0.0,0.0,0.0,Branda Romez,1,0,0,0,0,1,0,31,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
49.0,84.0,3.0,401.0,202.0,98.0,Helly Booters,1,0,0,0,1,0,0,8,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
11.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1,0,32,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
1.0,0.0,0.0,0.0,0.0,0.0,Tance Adavisons,1,0,0,0,0,1,0,29,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
8.0,0.0,0.0,0.0,0.0,0.0,Robyny Adavisons,1,0,0,0,1,0,0,29,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
39.0,0.0,0.0,10.0,898.0,0.0,Lilace Adavisons,1,0,0,0,1,0,0,29,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2.0,0.0,0.0,0.0,0.0,0.0,Sps Raf,0,0,1,0,0,1,0,41,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
23.0,,0.0,8.0,1072.0,0.0,Frook Raf,0,0,1,0,1,0,0,41,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,Goles Raf,0,0,1,0,1,0,0,41,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
39.0,406.0,0.0,867.0,0.0,0.0,Bar Floaf,0,0,1,0,1,0,0,42,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
25.0,1052.0,0.0,719.0,0.0,7.0,Caper Emead,0,0,1,0,1,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
36.0,0.0,972.0,0.0,795.0,575.0,Astrak Dissper,0,1,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
52.0,0.0,0.0,0.0,0.0,0.0,Jeroy Cookson,1,0,0,0,0,0,1,30,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
18.0,0.0,0.0,0.0,0.0,0.0,Regana Morrows,1,0,0,0,0,1,0,33,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
15.0,0.0,0.0,0.0,0.0,0.0,Elia Colomonson,1,0,0,0,0,1,0,31,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
35.0,0.0,0.0,0.0,0.0,0.0,Kaffias Bacistion,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
47.0,0.0,0.0,0.0,0.0,0.0,Edaruma Bacistion,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
45.0,0.0,0.0,0.0,0.0,0.0,Pomera Embleng,0,1,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
,0.0,2433.0,,878.0,443.0,Vegas Embleng,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
51.0,0.0,0.0,0.0,0.0,0.0,Ancham Heateele,0,1,0,0,0,1,0,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
29.0,0.0,2.0,66.0,0.0,705.0,Carma Oneiles,1,0,0,0,1,0,0,34,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
,2.0,1720.0,12.0,1125.0,122.0,Nuson Brugashed,0,1,0,0,1,0,0,9,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
19.0,0.0,0.0,0.0,0.0,0.0,Thony Mcfaddennon,1,0,0,0,0,1,0,32,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
24.0,0.0,0.0,,0.0,0.0,Arraid Inicont,0,0,0,1,0,1,0,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
29.0,902.0,1.0,137.0,0.0,0.0,Pebuts Appie,0,0,1,0,1,0,0,44,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
11.0,0.0,0.0,0.0,0.0,0.0,Corsh Appie,0,0,1,0,0,1,0,44,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
17.0,848.0,0.0,307.0,182.0,0.0,Picers Date,0,0,1,0,1,0,0,44,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
13.0,192.0,0.0,0.0,51.0,739.0,Inen Workmans,1,0,0,0,1,0,0,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
35.0,147.0,188.0,0.0,10.0,387.0,Shally Workmans,1,0,0,0,1,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
21.0,367.0,281.0,0.0,0.0,146.0,Carita Navages,1,0,0,0,1,0,0,46,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
21.0,0.0,56.0,0.0,0.0,1918.0,Searla Garnes,1,0,0,0,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
38.0,1517.0,0.0,0.0,27.0,0.0,Prilly Shieldson,1,0,0,0,1,0,0,47,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
19.0,0.0,0.0,0.0,0.0,0.0,Nica River,1,0,0,0,0,1,0,36,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
2.0,0.0,0.0,0.0,0.0,0.0,Tyle Wilsoney,1,0,0,0,0,1,0,37,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,Wena Wilsoney,1,0,0,0,1,0,0,37,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
13.0,0.0,0.0,0.0,0.0,0.0,Branca Wilsoney,1,0,0,0,0,1,0,37,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
25.0,122.0,84.0,,0.0,0.0,Dont Wilsoney,1,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
16.0,0.0,3.0,0.0,0.0,1099.0,Velyne Wilsoney,1,0,0,0,1,0,0,48,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
1.0,0.0,0.0,0.0,0.0,0.0,Weney Wilsoney,1,0,0,0,1,0,0,37,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
15.0,0.0,0.0,0.0,0.0,0.0,Guye Wilsoney,1,0,0,0,0,1,0,37,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
21.0,2237.0,0.0,119.0,0.0,0.0,Cowhex Blan,0,0,1,0,1,0,0,13,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
23.0,1215.0,80.0,1.0,2.0,0.0,Yogark Reke,0,0,1,0,1,0,0,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
33.0,1933.0,12.0,188.0,1.0,0.0,Jacks Reke,0,0,1,0,1,0,0,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
21.0,0.0,0.0,0.0,0.0,0.0,Eerch Reke,0,0,1,0,0,1,0,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
41.0,1230.0,0.0,301.0,43.0,1023.0,Panbug Reke,0,0,1,0,1,0,0,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
16.0,915.0,0.0,221.0,234.0,0.0,Gran Reke,0,0,1,0,1,0,0,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
42.0,0.0,0.0,0.0,0.0,0.0,Rohs Reke,0,0,1,0,0,1,0,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
20.0,1406.0,0.0,0.0,11.0,0.0,Gone Perte,0,0,1,0,1,0,0,41,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
24.0,0.0,0.0,0.0,0.0,0.0,Colf Deva,0,0,1,0,0,1,0,41,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
16.0,0.0,0.0,0.0,0.0,0.0,Grake Perte,0,0,1,0,0,1,0,14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
21.0,0.0,2.0,665.0,0.0,9.0,Evan Sykess,1,0,0,0,1,0,0,35,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
32.0,181.0,0.0,5.0,1634.0,0.0,Blues Queen,0,0,1,0,1,0,0,42,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
58.0,0.0,0.0,0.0,0.0,0.0,Carly Hortis,1,0,0,0,0,1,0,38,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
24.0,4.0,7.0,0.0,713.0,79.0,Done Sellahaney,1,0,0,0,1,0,0,43,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
30.0,85.0,0.0,1.0,1720.0,0.0,Krus Nate,0,0,1,0,1,0,0,44,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
27.0,0.0,,0.0,0.0,0.0,Nica Bakerrison,1,0,0,0,0,1,0,36,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
32.0,56.0,0.0,256.0,1438.0,0.0,Teda Wist,0,0,1,0,1,0,0,45,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
43.0,,888.0,0.0,0.0,0.0,Keitha Josey,1,0,0,0,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
42.0,0.0,0.0,0.0,0.0,0.0,Weias Aginge,0,1,0,0,0,1,0,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
37.0,637.0,0.0,0.0,92.0,319.0,Diedow Resty,0,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
35.0,0.0,0.0,0.0,0.0,0.0,Puffes Crie,0,0,1,0,0,1,0,52,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
33.0,0.0,1249.0,0.0,4812.0,1116.0,Alas Dischod,0,1,0,0,0,0,1,11,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
18.0,313.0,1.0,691.0,283.0,0.0,Almone Sté,0,0,0,1,1,0,0,46,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
21.0,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan,1,0,0,0,0,1,0,37,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
43.0,0.0,0.0,0.0,0.0,0.0,Froos Sad,0,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
14.0,0.0,0.0,0.0,0.0,0.0,Tous Sad,0,0,1,0,0,1,0,47,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
46.0,0.0,3571.0,0.0,0.0,7.0,Glueba Repumparte,0,1,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
33.0,0.0,86.0,796.0,584.0,10912.0,Anchib Repumparte,0,1,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
21.0,2947.0,0.0,287.0,27.0,0.0,Mele Sesa,0,0,1,0,1,0,0,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
33.0,0.0,1.0,0.0,8620.0,1063.0,Genifi Spanxibus,0,1,0,0,1,0,0,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
47.0,,0.0,0.0,0.0,0.0,Camily Kramosley,1,0,0,0,0,1,0,38,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
54.0,0.0,0.0,0.0,0.0,0.0,Diphah Amsive,0,0,0,1,0,1,0,11,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
30.0,335.0,695.0,541.0,0.0,0.0,Leenny Byerry,1,0,0,0,1,0,0,53,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
29.0,272.0,615.0,0.0,0.0,1.0,Dawne Cardner,1,0,0,0,1,0,0,42,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
21.0,702.0,172.0,408.0,2.0,6.0,Race Stenson,1,0,0,0,1,0,0,54,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
24.0,0.0,0.0,0.0,0.0,0.0,Ashir Mingious,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
21.0,1664.0,0.0,,0.0,0.0,Errohs Berte,0,0,1,0,1,0,0,49,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
60.0,0.0,0.0,0.0,0.0,0.0,Squars Berte,0,0,1,0,0,1,0,49,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
22.0,0.0,0.0,313.0,299.0,92.0,Feryla Cooperkins,1,0,0,0,1,0,0,50,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
26.0,0.0,4810.0,0.0,981.0,2054.0,Segino Inderly,0,1,0,0,1,0,0,16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
26.0,66.0,29.0,0.0,0.0,803.0,Dord Bookerson,1,0,0,0,1,0,0,56,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
28.0,0.0,0.0,0.0,0.0,0.0,Maen Merkins,1,0,0,0,0,1,0,43,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
39.0,0.0,0.0,0.0,,0.0,Etair Herpumble,0,1,0,0,0,1,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
13.0,118.0,0.0,0.0,754.0,1.0,Lilace Sancockett,1,0,0,0,1,0,0,51,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
47.0,0.0,231.0,592.0,0.0,0.0,Lerome Polliamposs,1,0,0,0,1,0,0,52,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
63.0,0.0,25.0,128.0,0.0,1240.0,Cathya Fryersonis,1,0,0,0,1,0,0,59,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
,0.0,0.0,0.0,0.0,0.0,Terf Obnoble,0,1,0,0,0,1,0,9,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
50.0,44.0,2390.0,0.0,53.0,0.0,Byront Mcdanield,1,0,0,0,1,0,0,61,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
35.0,0.0,0.0,0.0,888.0,,Judya Beachez,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
45.0,0.0,97.0,0.0,14.0,333.0,Marice Beachez,1,0,0,0,1,0,0,45,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
19.0,0.0,0.0,2078.0,0.0,0.0,Derine Pierry,1,0,0,0,1,0,0,63,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
21.0,0.0,918.0,0.0,0.0,0.0,Valex Baketton,1,0,0,0,1,0,0,54,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
29.0,0.0,0.0,0.0,0.0,0.0,Jacky Santin,1,0,0,0,0,1,0,46,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
22.0,146.0,654.0,1.0,0.0,2.0,Roydo Santin,1,0,0,0,1,0,0,64,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
14.0,0.0,0.0,0.0,0.0,0.0,Krabik Invebodene,0,1,0,0,0,1,0,16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
42.0,0.0,0.0,0.0,0.0,0.0,Grasath Invebodene,0,1,0,0,0,1,0,16,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
57.0,3.0,1281.0,29.0,162.0,13.0,Carita Jimes,1,0,0,0,1,0,0,65,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
39.0,0.0,0.0,0.0,0.0,0.0,Tetra Bootty,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
28.0,0.0,587.0,32.0,6.0,1460.0,Alasym Bootty,0,1,0,0,1,0,0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
19.0,0.0,0.0,0.0,0.0,828.0,Gory Delez,1,0,0,0,1,0,0,55,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
19.0,0.0,0.0,0.0,0.0,0.0,Furuson Objeciane,0,1,0,0,0,1,0,12,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
26.0,0.0,4458.0,0.0,1157.0,262.0,Skaton Excialing,0,1,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
17.0,0.0,0.0,0.0,0.0,0.0,Algor Excialing,0,1,0,0,0,1,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
43.0,0.0,0.0,0.0,0.0,0.0,Dhenar Excialing,0,1,0,0,0,0,1,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
9.0,0.0,0.0,0.0,0.0,0.0,Atino Excialing,0,1,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
40.0,0.0,6500.0,88.0,1090.0,0.0,Castab Brakeril,0,1,0,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
50.0,0.0,0.0,0.0,,0.0,Phonons Roforhauge,0,1,0,0,0,1,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
24.0,90.0,2.0,1324.0,17.0,0.0,Ernice Gardonadox,1,0,0,0,1,0,0,47,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
57.0,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
16.0,0.0,0.0,0.0,0.0,0.0,Margia Wriggins,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
23.0,0.0,0.0,15.0,0.0,1370.0,Lesley Shephendry,1,0,0,0,1,0,0,67,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
23.0,0.0,0.0,0.0,0.0,0.0,Oraryn Kirklander,0,0,0,1,0,1,0,41,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
28.0,0.0,422.0,0.0,1851.0,5166.0,Betena Ausivetpul,0,1,0,0,1,0,0,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
23.0,0.0,584.0,0.0,20.0,2469.0,Suhelik Geousker,0,1,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
23.0,368.0,175.0,259.0,1.0,101.0,Dony Estevesters,1,0,0,0,1,0,0,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
18.0,0.0,0.0,1359.0,0.0,0.0,Natald Hickett,1,0,0,0,1,0,0,59,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
18.0,1194.0,0.0,157.0,6.0,0.0,Billya Bowerson,1,0,0,0,1,0,0,60,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
67.0,,230.0,0.0,4476.0,241.0,Naviton Coudered,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
60.0,7.0,540.0,1.0,0.0,4.0,Briney Mckinsond,1,0,0,0,1,0,0,68,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
,0.0,0.0,,0.0,0.0,Jona Mckinsond,1,0,0,0,0,1,0,50,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
49.0,331.0,0.0,0.0,318.0,0.0,Jaimer Mckinsond,1,0,0,0,1,0,0,68,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,Hary Mckinsond,1,0,0,0,1,0,0,50,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
26.0,386.0,0.0,74.0,0.0,1330.0,Kell Kochroeders,1,0,0,0,1,0,0,51,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
35.0,0.0,0.0,0.0,0.0,0.0,Adriet Valezaley,0,0,0,1,0,1,0,42,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
24.0,0.0,2628.0,,170.0,0.0,Hallah Sorbitter,0,1,0,0,1,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
20.0,0.0,0.0,0.0,0.0,,Beneba Sorbitter,0,1,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
18.0,0.0,2.0,0.0,,0.0,Breney Bellarkerd,1,0,0,0,1,0,0,44,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
21.0,0.0,5.0,3.0,0.0,,Garley Bellarkerd,1,0,0,0,1,0,0,44,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
59.0,1018.0,0.0,209.0,0.0,0.0,Quites Bache,0,0,0,1,1,0,0,61,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
13.0,0.0,0.0,0.0,0.0,0.0,Annya Blange,1,0,0,0,0,1,0,45,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
43.0,0.0,0.0,0.0,0.0,0.0,Carma Hooperez,1,0,0,0,0,1,0,53,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
29.0,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman,1,0,0,0,0,1,0,47,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
19.0,17.0,0.0,784.0,0.0,2.0,Jasony Ocherman,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
2.0,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced,0,1,0,0,1,0,0,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
32.0,247.0,4651.0,0.0,46.0,202.0,,0,1,0,0,1,0,0,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
33.0,443.0,317.0,0.0,148.0,1260.0,Hekaton Siveduced,0,1,0,0,1,0,0,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
25.0,0.0,0.0,251.0,0.0,552.0,Lewise Burchard,1,0,0,0,1,0,0,72,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
29.0,0.0,0.0,0.0,0.0,0.0,Phios Melie,0,0,1,0,0,1,0,73,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
29.0,5715.0,2.0,211.0,1476.0,0.0,Unfly Mushe,0,0,1,0,1,0,0,62,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
44.0,695.0,1.0,16.0,0.0,0.0,Maura Cookson,1,0,0,0,1,0,0,74,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
2.0,0.0,0.0,0.0,0.0,0.0,Guanch Perle,0,0,1,0,0,1,0,63,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
19.0,417.0,349.0,634.0,3.0,1057.0,Weros Perle,0,0,1,0,1,0,0,63,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,63,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
18.0,0.0,0.0,,0.0,0.0,Ireen Guerson,1,0,0,0,0,1,0,48,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
38.0,0.0,0.0,0.0,0.0,0.0,Pentard Poille,0,1,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
